filename, fileSize [kb], RoIs, capture [ms], faceDetect [ms], convert[ms], encryption [ms], writeToDisk
../../testImages/100quality/100-image0230-640x480.jpg, 263552, 8, 38.91, 265.599, 169.579, 51.6393, 3.71381
../../testImages/100quality/100-image0231-640x480.jpg, 278620, 8, 39.189, 210.729, 141.799, 58.673, 3.56982
../../testImages/100quality/100-image0232-640x480.jpg, 283092, 9, 45.6336, 212.701, 142.088, 64.5697, 3.56782
../../testImages/100quality/100-image0233-640x480.jpg, 222933, 8, 40.0029, 264.679, 174.728, 51.3803, 3.17584
../../testImages/100quality/100-image0234-640x480.jpg, 221610, 8, 39.19, 266.473, 138.742, 45.7496, 172.558
../../testImages/100quality/100-image0235-640x480.jpg, 223485, 8, 76.663, 266.599, 151.965, 46.2536, 3.22083
../../testImages/100quality/100-image0236-640x480.jpg, 248768, 8, 40.3069, 250.377, 141.683, 54.7262, 3.45282
../../testImages/100quality/100-image0237-640x480.jpg, 239097, 8, 40.6289, 213.884, 138.639, 48.1385, 3.17883
../../testImages/100quality/100-image0238-640x480.jpg, 249296, 8, 40.0569, 211.883, 139.849, 51.2984, 3.42482
../../testImages/100quality/100-image0239-640x480.jpg, 247550, 8, 39.9139, 264.593, 143.288, 52.1373, 3.34783
../../testImages/100quality/100-image0240-640x480.jpg, 262633, 8, 39.4, 213.908, 142.675, 86.1066, 3.14584
../../testImages/100quality/100-image0241-640x480.jpg, 253411, 8, 81.0508, 264.787, 178.671, 62.6058, 3.30583
../../testImages/100quality/100-image0242-640x480.jpg, 246532, 8, 47.4675, 211.533, 139.229, 51.2424, 5.32172
../../testImages/100quality/100-image0243-640x480.jpg, 260642, 8, 39.431, 211.624, 140.094, 54.0142, 3.25583
../../testImages/100quality/100-image0244-640x480.jpg, 267396, 8, 39.048, 264.689, 179.842, 64.3497, 3.46282
../../testImages/100quality/100-image0245-640x480.jpg, 253375, 8, 39.9329, 264.519, 153.132, 51.7853, 175.276
../../testImages/100quality/100-image0246-640x480.jpg, 255903, 8, 76.895, 246.804, 138.959, 49.8274, 3.21583
../../testImages/100quality/100-image0247-640x480.jpg, 261802, 8, 41.5539, 241.959, 140.349, 53.8732, 3.46882
../../testImages/100quality/100-image0248-640x480.jpg, 270109, 8, 39.097, 210.632, 142.054, 57.168, 3.42682
../../testImages/100quality/100-image0249-640x480.jpg, 255093, 8, 40.3409, 210.84, 139.623, 52.0733, 3.37783
../../testImages/100quality/100-image0250-640x480.jpg, 259466, 8, 38.964, 264.651, 140.694, 52.7143, 3.28883
../../testImages/100quality/100-image0251-640x480.jpg, 271496, 8, 39.411, 265.189, 204.588, 55.3241, 3.54582
../../testImages/100quality/100-image0252-640x480.jpg, 265107, 8, 41.1869, 264.743, 173.779, 51.9283, 6.48266
../../testImages/100quality/100-image0253-640x480.jpg, 260375, 8, 39.8679, 213.438, 139.572, 51.1794, 3.70781
../../testImages/100quality/100-image0254-640x480.jpg, 258824, 8, 45.7766, 219.78, 139.208, 49.7664, 3.27583
../../testImages/100quality/100-image0255-640x480.jpg, 276585, 8, 39.8749, 265.613, 180.039, 65.7656, 3.47682
../../testImages/100quality/100-image0256-640x480.jpg, 266171, 8, 39.311, 213.544, 140.013, 52.3153, 3.61481
../../testImages/100quality/100-image0257-640x480.jpg, 262609, 8, 40.0009, 263.88, 161.068, 50.6554, 167.31
../../testImages/100quality/100-image0258-640x480.jpg, 257243, 8, 65.5326, 252.712, 139.129, 51.7253, 3.23983
../../testImages/100quality/100-image0259-640x480.jpg, 265660, 8, 39.273, 213.664, 140.238, 52.0833, 3.8348
../../testImages/100quality/100-image0260-640x480.jpg, 276653, 8, 39.028, 213.487, 141.359, 57.387, 3.73581
../../testImages/100quality/100-image0261-640x480.jpg, 257678, 8, 44.4877, 219.228, 139.723, 50.5014, 3.75581
../../testImages/100quality/100-image0262-640x480.jpg, 255601, 8, 38.944, 257.146, 138.964, 49.3625, 3.20583
../../testImages/100quality/100-image0263-640x480.jpg, 275449, 8, 40.7049, 213.401, 170.638, 105.974, 95.3071
../../testImages/100quality/100-image0264-640x480.jpg, 263835, 8, 79.0579, 264.268, 145.751, 53.6932, 3.34083
../../testImages/100quality/100-image0265-640x480.jpg, 262998, 8, 46.6506, 212.055, 139.886, 53.1443, 3.38382
../../testImages/100quality/100-image0266-640x480.jpg, 260554, 8, 38.856, 209.039, 140.102, 52.7193, 3.19783
../../testImages/100quality/100-image0267-640x480.jpg, 273612, 8, 39.554, 263.903, 153.794, 56.8021, 4.07879
../../testImages/100quality/100-image0268-640x480.jpg, 265165, 8, 38.984, 253.163, 139.928, 51.4143, 175.898
../../testImages/100quality/100-image0269-640x480.jpg, 261121, 8, 78.253, 263.849, 174.87, 50.3234, 3.19184
../../testImages/100quality/100-image0270-640x480.jpg, 252506, 8, 39.9349, 266.16, 150.857, 47.8025, 3.21283
../../testImages/100quality/100-image0271-640x480.jpg, 258957, 8, 41.8458, 213.799, 138.775, 49.4444, 3.35383
../../testImages/100quality/100-image0272-640x480.jpg, 274476, 8, 40.4919, 213.363, 141.453, 55.3361, 5.60771
../../testImages/100quality/100-image0273-640x480.jpg, 250797, 8, 41.4189, 265.931, 170.559, 48.2525, 180.527
../../testImages/100quality/100-image0274-640x480.jpg, 255162, 8, 66.9715, 267.381, 175.977, 56.0111, 3.33183
../../testImages/100quality/100-image0275-640x480.jpg, 255682, 8, 39.176, 268.314, 160.366, 51.5713, 3.37683
../../testImages/100quality/100-image0276-640x480.jpg, 268987, 8, 39.237, 212.821, 140.347, 54.4832, 3.34583
../../testImages/100quality/100-image0277-640x480.jpg, 251470, 8, 46.7476, 213.178, 138.759, 48.9145, 3.56481
../../testImages/100quality/100-image0278-640x480.jpg, 250872, 8, 39.133, 265.608, 174.65, 53.5862, 3.17484
../../testImages/100quality/100-image0279-640x480.jpg, 266788, 8, 39.43, 265.429, 155.425, 86.9555, 3.31983
../../testImages/100quality/100-image0280-640x480.jpg, 257906, 8, 38.855, 266.832, 155.742, 50.6724, 3.20183
../../testImages/100quality/100-image0281-640x480.jpg, 257265, 8, 40.4479, 212.28, 139.332, 49.2025, 3.17684
../../testImages/100quality/100-image0282-640x480.jpg, 257855, 8, 40.5139, 212.11, 139.285, 50.3324, 3.31783
../../testImages/100quality/100-image0283-640x480.jpg, 255151, 8, 39.7899, 262.386, 169.945, 49.1555, 3.20883
../../testImages/100quality/100-image0284-640x480.jpg, 272006, 8, 40.4339, 210.858, 139.987, 54.9202, 3.38383
../../testImages/100quality/100-image0285-640x480.jpg, 254943, 9, 39.8579, 243.858, 138.138, 52.6633, 173.975
../../testImages/100quality/100-image0286-640x480.jpg, 259061, 8, 76.2201, 260.955, 138.857, 48.6235, 3.67181
../../testImages/100quality/100-image0287-640x480.jpg, 267953, 8, 39.199, 262.014, 177.415, 58.803, 3.49482
../../testImages/100quality/100-image0288-640x480.jpg, 259137, 8, 39.032, 208.816, 139.219, 52.0703, 3.21683
../../testImages/100quality/100-image0289-640x480.jpg, 248116, 8, 46.8506, 209.982, 137.937, 47.6695, 3.55382
../../testImages/100quality/100-image0290-640x480.jpg, 251098, 8, 38.999, 249.469, 138.213, 46.9996, 3.17084
../../testImages/100quality/100-image0291-640x480.jpg, 255418, 8, 42.2848, 209.91, 139.524, 50.0784, 95.957
../../testImages/100quality/100-image0292-640x480.jpg, 253215, 8, 39.063, 264.895, 175.671, 65.0336, 3.20084
../../testImages/100quality/100-image0293-640x480.jpg, 258324, 8, 47.7495, 216.993, 138.569, 51.6213, 5.53071
../../testImages/100quality/100-image0294-640x480.jpg, 262740, 8, 39.183, 208.93, 139.075, 52.5073, 3.26183
../../testImages/100quality/100-image0295-640x480.jpg, 264362, 8, 39.15, 275.328, 174.132, 51.1564, 3.24183
../../testImages/100quality/100-image0296-640x480.jpg, 268803, 8, 39.9129, 261.344, 168.248, 51.5353, 421.29
../../testImages/100quality/100-image0297-640x480.jpg, 256057, 8, 75.3911, 261.195, 138.54, 48.0905, 3.14484
../../testImages/100quality/100-image0298-640x480.jpg, 259548, 8, 39.423, 248.044, 139.237, 49.0295, 3.44882
../../testImages/100quality/100-image0299-640x480.jpg, 271419, 8, 40.7379, 210.211, 140.941, 52.0153, 3.29283
../../testImages/100quality/100-image0300-640x480.jpg, 263019, 8, 41.2439, 208.282, 139.484, 49.8974, 3.28283
../../testImages/100quality/100-image0301-640x480.jpg, 260740, 8, 40.6499, 247.835, 139.345, 49.1055, 3.35683
../../testImages/100quality/100-image0302-640x480.jpg, 259855, 8, 41.1219, 258.77, 160.191, 49.5764, 3.24683
../../testImages/100quality/100-image0303-640x480.jpg, 262878, 8, 40.5129, 247.259, 139.485, 50.0044, 5.49871
../../testImages/100quality/100-image0304-640x480.jpg, 270248, 8, 40.4299, 207.943, 140.646, 52.0083, 3.30483
../../testImages/100quality/100-image0305-640x480.jpg, 259797, 8, 47.1076, 207.647, 139.316, 48.6785, 3.30383
../../testImages/100quality/100-image0306-640x480.jpg, 256632, 8, 41.0509, 255.81, 140.091, 50.6774, 3.32183
../../testImages/100quality/100-image0307-640x480.jpg, 270206, 8, 39.63, 206.049, 141.029, 53.6522, 3.8658
../../testImages/100quality/100-image0308-640x480.jpg, 274187, 8, 39.163, 259.178, 169.324, 54.2472, 175.454
../../testImages/100quality/100-image0309-640x480.jpg, 263848, 8, 72.3253, 258.259, 161.258, 51.4773, 3.16484
../../testImages/100quality/100-image0310-640x480.jpg, 259858, 8, 39.02, 242.858, 139.017, 50.8694, 3.21683
../../testImages/100quality/100-image0311-640x480.jpg, 265805, 8, 39.288, 204.547, 139.762, 52.5533, 3.46982
../../testImages/100quality/100-image0312-640x480.jpg, 281512, 8, 42.6828, 206.656, 142.73, 56.7071, 3.8608
../../testImages/100quality/100-image0313-640x480.jpg, 259599, 8, 40.0049, 257.427, 140.621, 48.8115, 5.58771
../../testImages/100quality/100-image0314-640x480.jpg, 262860, 8, 39.8869, 207.788, 140.629, 49.6564, 112.284
../../testImages/100quality/100-image0315-640x480.jpg, 266893, 8, 61.6588, 238.692, 140.328, 51.2684, 3.73881
../../testImages/100quality/100-image0316-640x480.jpg, 283443, 8, 45.7986, 208.735, 143.116, 56.4611, 3.56282
../../testImages/100quality/100-image0317-640x480.jpg, 258813, 8, 40.3009, 223.531, 139.905, 49.3635, 3.76781
../../testImages/100quality/100-image0318-640x480.jpg, 264118, 8, 39.15, 244.258, 140.794, 52.1133, 3.43082
../../testImages/100quality/100-image0319-640x480.jpg, 266798, 8, 39.278, 253.972, 140.378, 52.9203, 178.03
../../testImages/100quality/100-image0320-640x480.jpg, 273307, 8, 76.848, 260.726, 140.739, 54.3882, 3.71481
../../testImages/100quality/100-image0321-640x480.jpg, 263399, 8, 39.8949, 250.336, 139.767, 49.2775, 3.39183
../../testImages/100quality/100-image0322-640x480.jpg, 268441, 8, 40.2549, 212.655, 139.988, 50.5344, 3.30883
../../testImages/100quality/100-image0323-640x480.jpg, 274361, 8, 40.0349, 218, 141.253, 54.8832, 3.54482
../../testImages/100quality/100-image0324-640x480.jpg, 289054, 8, 39.337, 261.631, 144.265, 59.9919, 4.05179
../../testImages/100quality/100-image0325-640x480.jpg, 265008, 8, 40.0499, 242.723, 140.206, 51.0024, 163.259
../../testImages/100quality/100-image0326-640x480.jpg, 264453, 8, 70.5914, 260.202, 155.6, 50.9074, 3.30083
../../testImages/100quality/100-image0327-640x480.jpg, 284546, 8, 40.7229, 237.192, 143.066, 58.166, 3.42582
../../testImages/100quality/100-image0328-640x480.jpg, 267344, 8, 39.9919, 207.955, 141.39, 52.6843, 3.29183
../../testImages/100quality/100-image0329-640x480.jpg, 260929, 8, 47.4535, 206.433, 139.971, 52.3733, 3.28683
../../testImages/100quality/100-image0330-640x480.jpg, 253340, 8, 39.056, 259.808, 146.374, 49.9444, 3.44882
../../testImages/100quality/100-image0331-640x480.jpg, 282023, 8, 39.593, 209.34, 142.567, 55.6211, 112.955
../../testImages/100quality/100-image0332-640x480.jpg, 265104, 8, 66.8006, 233.148, 139.661, 50.7554, 3.23383
../../testImages/100quality/100-image0333-640x480.jpg, 259247, 8, 41.5399, 210.082, 140.438, 52.1183, 3.28383
../../testImages/100quality/100-image0334-640x480.jpg, 262331, 8, 40.8369, 210.187, 140.087, 49.6094, 3.36883
../../testImages/100quality/100-image0335-640x480.jpg, 265911, 8, 41.4359, 244.264, 140.143, 50.3434, 3.39482
../../testImages/100quality/100-image0336-640x480.jpg, 263607, 8, 39.532, 261.186, 177.38, 62.0918, 509.161
../../testImages/100quality/100-image0337-640x480.jpg, 269537, 8, 73.6352, 238.652, 140.781, 51.8873, 3.31383
../../testImages/100quality/100-image0338-640x480.jpg, 264284, 8, 39.7539, 261.439, 176.852, 53.2603, 3.35783
../../testImages/100quality/100-image0339-640x480.jpg, 274884, 8, 39.41, 215.617, 141.17, 53.6872, 3.8148
../../testImages/100quality/100-image0340-640x480.jpg, 268729, 8, 39.081, 209.396, 140.181, 51.8573, 3.7918
../../testImages/100quality/100-image0341-640x480.jpg, 269943, 8, 39.9939, 244.568, 140.476, 51.5653, 340.215
../../testImages/100quality/100-image0342-640x480.jpg, 267559, 8, 70.9843, 260.806, 173.653, 53.5072, 3.40982
../../testImages/100quality/100-image0343-640x480.jpg, 268007, 8, 39.312, 264.045, 161.699, 53.7412, 3.33683
../../testImages/100quality/100-image0344-640x480.jpg, 263080, 8, 39.036, 209.881, 140.002, 53.0013, 3.38683
../../testImages/100quality/100-image0345-640x480.jpg, 270593, 8, 46.5926, 209.563, 140.455, 54.0272, 3.35783
../../testImages/100quality/100-image0346-640x480.jpg, 266324, 8, 39.166, 261.209, 175.82, 53.0133, 172.569
../../testImages/100quality/100-image0347-640x480.jpg, 273869, 8, 68.5525, 246.636, 140.868, 54.2712, 3.9688
../../testImages/100quality/100-image0348-640x480.jpg, 286930, 8, 39.004, 239.339, 143.205, 58.411, 3.70281
../../testImages/100quality/100-image0349-640x480.jpg, 267089, 8, 40.3919, 216.625, 139.871, 51.2644, 3.8758
../../testImages/100quality/100-image0350-640x480.jpg, 264945, 8, 39.112, 209.26, 139.714, 49.6844, 3.72081
../../testImages/100quality/100-image0351-640x480.jpg, 286188, 8, 39.331, 243.698, 142.468, 56.7491, 4.07979
../../testImages/100quality/100-image0352-640x480.jpg, 276121, 8, 38.905, 301.602, 147.445, 53.0613, 5.97769
../../testImages/100quality/100-image0353-640x480.jpg, 198140, 8, 39.9009, 237.364, 174.029, 52.2073, 3.22183
../../testImages/100quality/100-image0354-640x480.jpg, 208958, 8, 40.2039, 217.249, 142.287, 43.2188, 3.10484
../../testImages/100quality/100-image0355-640x480.jpg, 237140, 8, 46.7556, 208.172, 138.966, 51.1524, 3.77481
../../testImages/100quality/100-image0356-640x480.jpg, 235494, 8, 39.067, 247.221, 138.473, 47.5205, 3.17884
../../testImages/100quality/100-image0357-640x480.jpg, 246425, 8, 41.9578, 216.851, 139.09, 49.0765, 3.54482
../../testImages/100quality/100-image0358-640x480.jpg, 250720, 8, 40.3059, 260.141, 179.028, 60.5179, 3.29883
../../testImages/100quality/100-image0359-640x480.jpg, 266692, 8, 41.2299, 309.897, 157.709, 55.9881, 3.99879
../../testImages/100quality/100-image0360-640x480.jpg, 256546, 8, 39.026, 240.048, 139.824, 50.8384, 3.42082
../../testImages/100quality/100-image0361-640x480.jpg, 253521, 8, 40.5959, 216.632, 139.072, 49.7684, 3.72881
../../testImages/100quality/100-image0362-640x480.jpg, 260030, 8, 45.8846, 208.653, 140.035, 51.2144, 3.43382
../../testImages/100quality/100-image0363-640x480.jpg, 263267, 8, 41.0529, 259.725, 160.302, 54.0842, 3.33783
../../testImages/100quality/100-image0364-640x480.jpg, 255687, 8, 40.7189, 207.699, 139.722, 50.2524, 3.16884
../../testImages/100quality/100-image0365-640x480.jpg, 253165, 8, 40.9789, 205.894, 138.918, 51.3723, 3.26283
../../testImages/100quality/100-image0366-640x480.jpg, 252972, 8, 39.252, 251.097, 189.5, 50.3664, 3.27883
../../testImages/100quality/100-image0367-640x480.jpg, 257194, 8, 39.587, 267.34, 157.461, 50.7484, 3.66681
../../testImages/100quality/100-image0368-640x480.jpg, 252735, 8, 38.863, 210.813, 139.06, 50.3254, 3.65381
../../testImages/100quality/100-image0369-640x480.jpg, 254414, 8, 46.7936, 212.814, 138.846, 48.8295, 3.15684
../../testImages/100quality/100-image0370-640x480.jpg, 252060, 8, 39.376, 259.053, 138.777, 48.0725, 3.55782
../../testImages/100quality/100-image0371-640x480.jpg, 258299, 8, 39.547, 212.883, 139.276, 49.3795, 3.30583
../../testImages/100quality/100-image0372-640x480.jpg, 267365, 8, 41.0119, 237.249, 140.973, 53.5932, 508.984
../../testImages/100quality/100-image0373-640x480.jpg, 253362, 8, 78.6449, 264.891, 151.323, 48.4425, 6.27268
../../testImages/100quality/100-image0374-640x480.jpg, 262967, 8, 39.099, 209.093, 140.271, 53.2403, 3.51982
../../testImages/100quality/100-image0375-640x480.jpg, 274384, 8, 39.481, 210.77, 142.202, 55.1842, 3.59681
../../testImages/100quality/100-image0376-640x480.jpg, 266087, 8, 39.7019, 211.841, 140.447, 51.6163, 3.41282
../../testImages/100quality/100-image0377-640x480.jpg, 263315, 8, 42.2018, 263.84, 166.421, 50.5514, 88.5494
../../testImages/100quality/100-image0378-640x480.jpg, 258354, 8, 63.9277, 209.53, 139.642, 50.8024, 3.28283
../../testImages/100quality/100-image0379-640x480.jpg, 266347, 8, 40.4769, 262.096, 161.138, 51.2924, 3.42782
../../testImages/100quality/100-image0380-640x480.jpg, 274139, 8, 40.2729, 217.947, 142.017, 55.2182, 3.97779
../../testImages/100quality/100-image0381-640x480.jpg, 264302, 8, 44.1737, 211.256, 139.9, 51.1344, 3.36883
../../testImages/100quality/100-image0382-640x480.jpg, 259354, 9, 40.4029, 262.422, 150.372, 54.0772, 5.45472
../../testImages/100quality/100-image0383-640x480.jpg, 278028, 8, 41.5639, 261.977, 184.275, 60.5709, 20.9039
../../testImages/100quality/100-image0384-640x480.jpg, 268235, 8, 66.3406, 251.245, 140.94, 51.5693, 3.35183
../../testImages/100quality/100-image0385-640x480.jpg, 264301, 8, 42.0678, 249.718, 174.959, 52.2813, 3.28383
../../testImages/100quality/100-image0386-640x480.jpg, 267094, 8, 39.8189, 210.425, 140.844, 52.2313, 3.33183
../../testImages/100quality/100-image0387-640x480.jpg, 265450, 8, 40.6899, 257.016, 140.123, 51.7063, 3.70281
../../testImages/100quality/100-image0388-640x480.jpg, 276186, 8, 39.245, 260.77, 142.014, 54.8202, 3.98579
../../testImages/100quality/100-image0389-640x480.jpg, 265926, 8, 40.0789, 210.814, 140.03, 50.7684, 95.2641
../../testImages/100quality/100-image0390-640x480.jpg, 262380, 8, 71.3553, 242.971, 139.844, 55.2411, 3.25683
../../testImages/100quality/100-image0391-640x480.jpg, 279975, 8, 46.2936, 210.965, 142.903, 59.033, 4.18178
../../testImages/100quality/100-image0392-640x480.jpg, 271072, 8, 38.998, 209.134, 140.609, 54.6822, 3.47882
../../testImages/100quality/100-image0393-640x480.jpg, 266711, 8, 40.0099, 243.856, 139.747, 50.9784, 3.42182
../../testImages/100quality/100-image0394-640x480.jpg, 264392, 8, 41.2389, 240.742, 140.204, 52.2943, 169.129
../../testImages/100quality/100-image0395-640x480.jpg, 269778, 8, 70.0144, 253.933, 140.295, 54.9172, 3.34383
../../testImages/100quality/100-image0396-640x480.jpg, 280980, 8, 39.346, 245.352, 143.056, 57.275, 3.67881
../../testImages/100quality/100-image0397-640x480.jpg, 264421, 8, 39.9689, 211.518, 139.381, 50.6694, 3.75081
../../testImages/100quality/100-image0398-640x480.jpg, 261514, 8, 39.055, 211.043, 139.492, 49.9394, 3.70381
../../testImages/100quality/100-image0399-640x480.jpg, 275563, 8, 39.277, 258.522, 141.598, 55.9061, 4.05079
../../testImages/100quality/100-image0400-640x480.jpg, 279972, 8, 39.248, 318.006, 176.264, 55.5371, 3.52182
../../testImages/100quality/100-image0401-640x480.jpg, 265650, 8, 42.4828, 239.849, 140.051, 51.5053, 3.38583
../../testImages/100quality/100-image0402-640x480.jpg, 262781, 8, 39.635, 210.928, 140.027, 50.2654, 3.27383
../../testImages/100quality/100-image0403-640x480.jpg, 277592, 9, 47.6655, 208.847, 142.045, 62.5018, 3.58581
../../testImages/100quality/100-image0404-640x480.jpg, 270398, 8, 39.7199, 263.061, 172.232, 51.7403, 3.46882
../../testImages/100quality/100-image0405-640x480.jpg, 267393, 8, 42.1278, 216.908, 140.536, 52.8053, 3.26383
../../testImages/100quality/100-image0406-640x480.jpg, 264549, 8, 39.645, 261.88, 178.409, 61.8468, 171.956
../../testImages/100quality/100-image0407-640x480.jpg, 270501, 8, 60.6859, 225.74, 140.047, 51.9303, 3.69981
../../testImages/100quality/100-image0408-640x480.jpg, 278402, 8, 39.189, 253.487, 173.794, 57.746, 3.44482
../../testImages/100quality/100-image0409-640x480.jpg, 264520, 8, 39.7949, 209.095, 139.659, 52.8203, 3.29483
../../testImages/100quality/100-image0410-640x480.jpg, 265514, 8, 45.8156, 209.516, 139.619, 52.7093, 3.78381
../../testImages/100quality/100-image0411-640x480.jpg, 272507, 8, 39.396, 262.398, 177.645, 59.8129, 3.45582
